contract_supplier_id,contract_id,supplier_id,supplier_role,contract_share_value,currency_code,source_id,source_file_id,source_record_id
csu_00696,con_00590,sup_0487,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0006/organisation:ORG-9003
csu_00697,con_00590,sup_0486,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0006/organisation:ORG-9000
csu_00698,con_00591,sup_0141,contractor,,,src_ted_opendata,file_ted_0244,contract:CON-0051/organisation:ORG-9005
csu_00699,con_00592,sup_0488,contractor,,,src_ted_opendata,file_ted_0245,contract:CON-0001/organisation:ORG-0004
csu_00700,con_00593,sup_0489,contractor,,,src_ted_opendata,file_ted_0246,contract:CON-0001/organisation:ORG-0004
csu_00701,con_00594,sup_0490,contractor,,,src_ted_opendata,file_ted_0247,contract:CON-0001/organisation:ORG-0003
csu_00702,con_00594,sup_0491,contractor,,,src_ted_opendata,file_ted_0247,contract:CON-0001/organisation:ORG-0004
csu_00703,con_00595,sup_0492,contractor,,,src_ted_opendata,file_ted_0248,contract:CON-0001/organisation:ORG-0004
csu_00704,con_00596,sup_0129,contractor,,,src_ted_opendata,file_ted_0249,contract:CON-0001/organisation:ORG-0003
csu_00705,con_00597,sup_0367,contractor,,,src_ted_opendata,file_ted_0249,contract:CON-0002/organisation:ORG-0004
csu_00706,con_00598,sup_0124,contractor,,,src_ted_opendata,file_ted_0249,contract:CON-0003/organisation:ORG-0005
csu_00707,con_00599,sup_0493,contractor,,,src_ted_opendata,file_ted_0249,contract:CON-0004/organisation:ORG-0006
csu_00708,con_00600,sup_0494,contractor,,,src_ted_opendata,file_ted_0251,contract:CON-0001/organisation:ORG-0002
csu_00709,con_00601,sup_0495,contractor,,,src_ted_opendata,file_ted_0252,contract:CON-0200/organisation:ORG-0010
csu_00710,con_00602,sup_0496,contractor,,,src_ted_opendata,file_ted_0253,contract:CON-0000/organisation:ORG-0010
csu_00711,con_00603,sup_0497,contractor,,,src_ted_opendata,file_ted_0255,contract:CON-0001/organisation:ORG-0004
csu_00712,con_00604,sup_0498,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0001/organisation:ORG-0004
csu_00713,con_00605,sup_0499,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0002/organisation:ORG-0005
csu_00714,con_00606,sup_0500,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0003/organisation:ORG-0006
csu_00715,con_00607,sup_0501,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0004/organisation:ORG-0007
csu_00716,con_00608,sup_0502,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0005/organisation:ORG-0008
csu_00717,con_00609,sup_0503,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0006/organisation:ORG-0009
csu_00718,con_00610,sup_0504,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0007/organisation:ORG-0013
csu_00719,con_00611,sup_0503,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0008/organisation:ORG-0009
csu_00720,con_00612,sup_0505,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0009/organisation:ORG-0011
csu_00721,con_00613,sup_0506,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0010/organisation:ORG-0012
csu_00722,con_00614,sup_0501,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0011/organisation:ORG-0007
csu_00723,con_00615,sup_0241,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0012/organisation:ORG-0010
csu_00724,con_00616,sup_0500,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0013/organisation:ORG-0006
csu_00725,con_00617,sup_0501,contractor,,,src_ted_opendata,file_ted_0256,contract:CON-0015/organisation:ORG-0007
csu_00726,con_00618,sup_0493,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0001/organisation:ORG-0003
csu_00727,con_00619,sup_0493,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0002/organisation:ORG-0003
csu_00728,con_00620,sup_0507,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0003/organisation:ORG-0020
csu_00729,con_00621,sup_0516,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0004/organisation:ORG-0004
csu_00730,con_00622,sup_0509,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0005/organisation:ORG-0014
csu_00731,con_00623,sup_0510,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0006/organisation:ORG-0005
csu_00732,con_00624,sup_0511,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0007/organisation:ORG-0015
csu_00733,con_00625,sup_0512,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0008/organisation:ORG-0006
csu_00734,con_00626,sup_0513,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0009/organisation:ORG-0007
csu_00735,con_00627,sup_0512,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0010/organisation:ORG-0006
csu_00736,con_00628,sup_0508,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0011/organisation:ORG-0012
csu_00737,con_00629,sup_0517,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0012/organisation:ORG-0009
csu_00738,con_00630,sup_0514,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0013/organisation:ORG-0018
csu_00739,con_00631,sup_0518,contractor,,,src_ted_opendata,file_ted_0258,contract:CON-0014/organisation:ORG-0010
csu_00740,con_00632,sup_0519,contractor,,,src_ted_opendata,file_ted_0259,contract:CON-0001/organisation:ORG-0003
csu_00741,con_00633,sup_0520,contractor,,,src_ted_opendata,file_ted_0260,contract:CON-0001/organisation:ORG-0003
csu_00742,con_00634,sup_0520,contractor,,,src_ted_opendata,file_ted_0260,contract:CON-0002/organisation:ORG-0003
csu_00743,con_00635,sup_0520,contractor,,,src_ted_opendata,file_ted_0260,contract:CON-0003/organisation:ORG-0003
csu_00744,con_00636,sup_0521,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0001/organisation:ORG-0008
csu_00745,con_00637,sup_0522,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0002/organisation:ORG-0003
csu_00746,con_00638,sup_0522,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0003/organisation:ORG-0003
csu_00747,con_00639,sup_0523,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0004/organisation:ORG-0004
csu_00748,con_00640,sup_0524,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0005/organisation:ORG-0005
csu_00749,con_00641,sup_0526,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0006/organisation:ORG-0006
csu_00750,con_00642,sup_0527,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0007/organisation:ORG-0007
csu_00751,con_00643,sup_0525,contractor,,,src_ted_opendata,file_ted_0261,contract:CON-0008/organisation:ORG-0009
csu_00752,con_00644,sup_0528,contractor,,,src_ted_opendata,file_ted_0263,contract:CON-0001/organisation:ORG-0003
csu_00753,con_00645,sup_0529,contractor,,,src_ted_opendata,file_ted_0264,contract:CON-0001/organisation:ORG-9000
csu_00754,con_00646,sup_0529,contractor,,,src_ted_opendata,file_ted_0264,contract:CON-0002/organisation:ORG-9000
csu_00755,con_00647,sup_0529,contractor,,,src_ted_opendata,file_ted_0264,contract:CON-0003/organisation:ORG-9000
csu_00756,con_00648,sup_0529,contractor,,,src_ted_opendata,file_ted_0264,contract:CON-0004/organisation:ORG-9000
csu_00757,con_00649,sup_0513,contractor,,,src_ted_opendata,file_ted_0265,contract:CON-0001/organisation:ORG-0003
csu_00758,con_00650,sup_0530,contractor,,,src_ted_opendata,file_ted_0266,contract:CON-0001/organisation:ORG-0002
csu_00759,con_00651,sup_0531,contractor,,,src_ted_opendata,file_ted_0267,contract:CON-0001/organisation:ORG-0003
csu_00760,con_00652,sup_0532,contractor,,,src_ted_opendata,file_ted_0267,contract:CON-0002/organisation:ORG-0004
csu_00761,con_00653,sup_0533,contractor,,,src_ted_opendata,file_ted_0267,contract:CON-0003/organisation:ORG-0005
csu_00762,con_00654,sup_0531,contractor,,,src_ted_opendata,file_ted_0267,contract:CON-0004/organisation:ORG-0003
csu_00763,con_00655,sup_0532,contractor,,,src_ted_opendata,file_ted_0267,contract:CON-0005/organisation:ORG-0004
csu_00764,con_00656,sup_0534,contractor,,,src_ted_opendata,file_ted_0267,contract:CON-0006/organisation:ORG-0006
csu_00765,con_00657,sup_0535,contractor,,,src_ted_opendata,file_ted_0268,contract:CON-0001/organisation:ORG-0003
csu_00766,con_00658,sup_0536,contractor,,,src_ted_opendata,file_ted_0269,contract:CON-0001/organisation:ORG-0004
csu_00767,con_00659,sup_0537,contractor,,,src_ted_opendata,file_ted_0270,contract:CON-0001/organisation:ORG-0003
csu_00768,con_00660,sup_0537,contractor,,,src_ted_opendata,file_ted_0270,contract:CON-0002/organisation:ORG-0003
csu_00769,con_00661,sup_0538,contractor,,,src_ted_opendata,file_ted_0271,contract:CON-0000/organisation:ORG-0004
csu_00770,con_00662,sup_0539,contractor,,,src_ted_opendata,file_ted_0272,contract:CON-0001/organisation:ORG-0003
csu_00771,con_00662,sup_0540,contractor,,,src_ted_opendata,file_ted_0272,contract:CON-0001/organisation:ORG-0004
csu_00772,con_00663,sup_0431,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0001/organisation:ORG-0003
csu_00773,con_00664,sup_0541,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0002/organisation:ORG-0009
csu_00774,con_00665,sup_0542,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0003/organisation:ORG-0004
csu_00775,con_00666,sup_0542,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0004/organisation:ORG-0004
csu_00776,con_00667,sup_0542,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0005/organisation:ORG-0004
csu_00777,con_00668,sup_0542,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0006/organisation:ORG-0004
csu_00778,con_00669,sup_0543,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0007/organisation:ORG-0008
csu_00779,con_00670,sup_0544,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0008/organisation:ORG-0005
csu_00780,con_00671,sup_0431,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0009/organisation:ORG-0003
csu_00781,con_00672,sup_0514,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0010/organisation:ORG-0013
csu_00782,con_00673,sup_0514,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0011/organisation:ORG-0013
csu_00783,con_00674,sup_0545,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0012/organisation:ORG-0006
csu_00784,con_00675,sup_0546,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0013/organisation:ORG-0012
csu_00785,con_00676,sup_0547,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0014/organisation:ORG-0011
csu_00786,con_00677,sup_0548,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0015/organisation:ORG-0007
csu_00787,con_00678,sup_0549,contractor,,,src_ted_opendata,file_ted_0273,contract:CON-0016/organisation:ORG-0010
csu_00788,con_00679,sup_0550,contractor,,,src_ted_opendata,file_ted_0274,contract:CON-0001/organisation:ORG-0003
csu_00789,con_00680,sup_0551,contractor,,,src_ted_opendata,file_ted_0275,contract:CON-0001/organisation:ORG-0006
csu_00790,con_00681,sup_0552,contractor,,,src_ted_opendata,file_ted_0275,contract:CON-0002/organisation:ORG-0007
csu_00791,con_00682,sup_0553,contractor,,,src_ted_opendata,file_ted_0275,contract:CON-0003/organisation:ORG-0008
csu_00792,con_00683,sup_0554,contractor,,,src_ted_opendata,file_ted_0275,contract:CON-0004/organisation:ORG-0009
csu_00793,con_00684,sup_0555,contractor,,,src_ted_opendata,file_ted_0275,contract:CON-0005/organisation:ORG-0010
csu_00794,con_00685,sup_0556,contractor,,,src_ted_opendata,file_ted_0276,contract:CON-0001/organisation:ORG-0003
csu_00795,con_00686,sup_0557,contractor,,,src_ted_opendata,file_ted_0277,contract:CON-0001/organisation:ORG-0016
csu_00796,con_00687,sup_0557,contractor,,,src_ted_opendata,file_ted_0277,contract:CON-0002/organisation:ORG-0016
csu_00797,con_00688,sup_0558,contractor,,,src_ted_opendata,file_ted_0278,contract:CON-0001/organisation:ORG-0004
csu_00798,con_00689,sup_0559,contractor,,,src_ted_opendata,file_ted_0278,contract:CON-0002/organisation:ORG-0005
csu_00799,con_00690,sup_0558,contractor,,,src_ted_opendata,file_ted_0278,contract:CON-0003/organisation:ORG-0004
csu_00800,con_00691,sup_0558,contractor,,,src_ted_opendata,file_ted_0278,contract:CON-0004/organisation:ORG-0004
csu_00801,con_00692,sup_0558,contractor,,,src_ted_opendata,file_ted_0278,contract:CON-0005/organisation:ORG-0004
csu_00802,con_00693,sup_0560,contractor,,,src_ted_opendata,file_ted_0279,contract:CON-0001/organisation:ORG-0003
csu_00803,con_00693,sup_0561,contractor,,,src_ted_opendata,file_ted_0279,contract:CON-0001/organisation:ORG-0004
csu_00804,con_00694,sup_0143,contractor,,,src_ted_opendata,file_ted_0281,contract:CON-0001/organisation:ORG-0004
csu_00805,con_00695,sup_0562,contractor,,,src_ted_opendata,file_ted_0282,contract:CON-0000/organisation:ORG-0003
csu_00806,con_00696,sup_0563,contractor,,,src_ted_opendata,file_ted_0283,contract:CON-0001/organisation:ORG-0004
csu_00807,con_00697,sup_0564,contractor,,,src_ted_opendata,file_ted_0284,contract:CON-0001/organisation:ORG-0003
csu_00808,con_00697,sup_0565,contractor,,,src_ted_opendata,file_ted_0284,contract:CON-0001/organisation:ORG-0004
csu_00809,con_00698,sup_0566,contractor,,,src_ted_opendata,file_ted_0285,contract:CON-0001/organisation:ORG-0003
csu_00810,con_00699,sup_0566,contractor,,,src_ted_opendata,file_ted_0285,contract:CON-0002/organisation:ORG-0003
csu_00811,con_00700,sup_0566,contractor,,,src_ted_opendata,file_ted_0285,contract:CON-0003/organisation:ORG-0003
csu_00812,con_00701,sup_0567,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0001/organisation:ORG-0017
csu_00813,con_00701,sup_0296,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0001/organisation:ORG-0012
csu_00814,con_00702,sup_0567,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0002/organisation:ORG-0017
csu_00815,con_00702,sup_0296,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0002/organisation:ORG-0012
csu_00816,con_00703,sup_0568,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0003/organisation:ORG-0013
csu_00817,con_00703,sup_0569,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0003/organisation:ORG-0018
csu_00818,con_00703,sup_0570,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0003/organisation:ORG-0019
csu_00819,con_00704,sup_0568,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0004/organisation:ORG-0013
csu_00820,con_00704,sup_0569,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0004/organisation:ORG-0018
csu_00821,con_00704,sup_0570,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0004/organisation:ORG-0019
csu_00822,con_00705,sup_0567,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0005/organisation:ORG-0017
csu_00823,con_00705,sup_0296,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0005/organisation:ORG-0012
csu_00824,con_00706,sup_0567,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0006/organisation:ORG-0017
csu_00825,con_00706,sup_0296,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0006/organisation:ORG-0012
csu_00826,con_00707,sup_0571,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0007/organisation:ORG-0014
csu_00827,con_00707,sup_0572,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0007/organisation:ORG-0020
csu_00828,con_00708,sup_0571,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0008/organisation:ORG-0014
csu_00829,con_00708,sup_0573,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0008/organisation:ORG-0021
csu_00830,con_00709,sup_0574,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0009/organisation:ORG-0015
csu_00831,con_00710,sup_0575,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0010/organisation:ORG-0016
csu_00832,con_00710,sup_0576,contractor,,,src_ted_opendata,file_ted_0286,contract:CON-0010/organisation:ORG-0022
csu_00833,con_00711,sup_0577,contractor,,,src_ted_opendata,file_ted_0287,contract:CON-0001/organisation:ORG-0005
csu_00834,con_00712,sup_0578,contractor,,,src_ted_opendata,file_ted_0288,contract:CON-0001/organisation:ORG-0004
csu_00835,con_00713,sup_0579,contractor,,,src_ted_opendata,file_ted_0289,contract:CON-0001/organisation:ORG-0003
csu_00836,con_00714,sup_0333,contractor,,,src_ted_opendata,file_ted_0290,contract:CON-0001/organisation:ORG-0003
csu_00837,con_00715,sup_0580,contractor,,,src_ted_opendata,file_ted_0291,contract:CON-0002/organisation:ORG-0002
csu_00838,con_00716,sup_0581,contractor,,,src_ted_opendata,file_ted_0292,contract:CON-0001/organisation:ORG-0007
csu_00839,con_00717,sup_0585,contractor,,,src_ted_opendata,file_ted_0292,contract:CON-0002/organisation:ORG-0004
csu_00840,con_00718,sup_0582,contractor,,,src_ted_opendata,file_ted_0292,contract:CON-0003/organisation:ORG-0005
csu_00841,con_00719,sup_0583,contractor,,,src_ted_opendata,file_ted_0292,contract:CON-0004/organisation:ORG-0003
csu_00842,con_00720,sup_0583,contractor,,,src_ted_opendata,file_ted_0292,contract:CON-0005/organisation:ORG-0003
csu_00843,con_00721,sup_0586,contractor,,,src_ted_opendata,file_ted_0295,contract:CON-0001/organisation:ORG-0003
csu_00844,con_00722,sup_0587,contractor,,,src_ted_opendata,file_ted_0296,contract:CON-0001/organisation:ORG-0003
csu_00845,con_00723,sup_0587,contractor,,,src_ted_opendata,file_ted_0296,contract:CON-0002/organisation:ORG-0003
csu_00846,con_00724,sup_0587,contractor,,,src_ted_opendata,file_ted_0296,contract:CON-0003/organisation:ORG-0003
csu_00847,con_00725,sup_0587,contractor,,,src_ted_opendata,file_ted_0296,contract:CON-0004/organisation:ORG-0003
csu_00848,con_00726,sup_0588,contractor,,,src_ted_opendata,file_ted_0297,contract:CON-0001/organisation:ORG-0004
csu_00849,con_00727,sup_0589,contractor,,,src_ted_opendata,file_ted_0298,contract:CON-0001/organisation:ORG-0006
csu_00850,con_00728,sup_0590,contractor,,,src_ted_opendata,file_ted_0298,contract:CON-0002/organisation:ORG-0003
csu_00851,con_00729,sup_0591,contractor,,,src_ted_opendata,file_ted_0298,contract:CON-0003/organisation:ORG-0004
csu_00852,con_00730,sup_0591,contractor,,,src_ted_opendata,file_ted_0298,contract:CON-0004/organisation:ORG-0004
csu_00853,con_00731,sup_0592,contractor,,,src_ted_opendata,file_ted_0298,contract:CON-0005/organisation:ORG-0005
csu_00854,con_00732,sup_0590,contractor,,,src_ted_opendata,file_ted_0298,contract:CON-0006/organisation:ORG-0003
csu_00855,con_00733,sup_0593,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0001/organisation:ORG-0006
csu_00856,con_00734,sup_0593,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0002/organisation:ORG-0006
csu_00857,con_00735,sup_0594,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0003/organisation:ORG-0007
csu_00858,con_00736,sup_0594,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0004/organisation:ORG-0007
csu_00859,con_00737,sup_0594,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0005/organisation:ORG-0007
csu_00860,con_00738,sup_0594,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0006/organisation:ORG-0007
csu_00861,con_00739,sup_0594,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0007/organisation:ORG-0007
csu_00862,con_00740,sup_0594,contractor,,,src_ted_opendata,file_ted_0299,contract:CON-0008/organisation:ORG-0007
cs_wb_77715,ctr_wb_1785647,sup_wb_808065,awardee,4394441.73,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77715
cs_wb_77714,ctr_wb_1785658,sup_wb_775428,awardee,304819.40,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77714
cs_wb_77713,ctr_wb_1785749,sup_wb_104460,awardee,84946.43,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77713
cs_wb_77712,ctr_wb_1785770,sup_wb_870229,awardee,1403664.71,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77712
cs_wb_77320,ctr_wb_1785794,sup_wb_4a7288a5294a8a42,awardee,41236.91,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77320
cs_wb_76736,ctr_wb_1785859,sup_wb_860193,awardee,21.36,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76736
cs_wb_77319,ctr_wb_1785870,sup_wb_597c6820544f90eb,awardee,15471.70,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77319
cs_wb_76735,ctr_wb_1785879,sup_wb_859159,awardee,6472.96,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76735
cs_wb_76734,ctr_wb_1785883,sup_wb_850841,awardee,1853.55,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76734
cs_wb_76733,ctr_wb_1785885,sup_wb_859159,awardee,5602.83,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76733
cs_wb_77191,ctr_wb_1785952,sup_wb_7bafa91fcfc844d9,awardee,8607.20,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77191
cs_wb_76732,ctr_wb_1785957,sup_wb_501243,awardee,8045.52,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76732
cs_wb_76731,ctr_wb_1785992,sup_wb_019d3d38babbd480,awardee,2273.67,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76731
cs_wb_77190,ctr_wb_1786024,sup_wb_5a003169efcd9cd8,awardee,9332.43,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77190
cs_wb_77059,ctr_wb_1786026,sup_wb_061be76effb02d19,awardee,11957.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77059
cs_wb_77318,ctr_wb_1786041,sup_wb_032a4463844be728,awardee,9313.01,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77318
cs_wb_77189,ctr_wb_1786047,sup_wb_866915,awardee,831080.93,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77189
cs_wb_77711,ctr_wb_1786049,sup_wb_655751,awardee,2691.51,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77711
cs_wb_77188,ctr_wb_1786062,sup_wb_813131,awardee,628026.41,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77188
cs_wb_77710,ctr_wb_1786076,sup_wb_704091,awardee,1603149.20,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77710
cs_wb_77709,ctr_wb_1786088,sup_wb_f31b4993221d0391,awardee,11200.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77709
cs_wb_77708,ctr_wb_1786105,sup_wb_051fd2ff3de0f400,awardee,18208.10,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77708
cs_wb_76730,ctr_wb_1786156,sup_wb_842933,awardee,3203.15,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76730
cs_wb_76729,ctr_wb_1786159,sup_wb_021a1c3d43393cbd,awardee,3146.95,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76729
cs_wb_77058,ctr_wb_1786164,sup_wb_871884,awardee,1728.16,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77058
cs_wb_77707,ctr_wb_1786169,sup_wb_921143,awardee,10888.56,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77707
cs_wb_76479,ctr_wb_1786186,sup_wb_870575,awardee,224999.64,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76479
cs_wb_77317,ctr_wb_1786204,sup_wb_758338,awardee,1619530.59,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77317
cs_wb_77187,ctr_wb_1786210,sup_wb_821238,awardee,525370.96,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77187
cs_wb_77186,ctr_wb_1786240,sup_wb_841951,awardee,2613801.87,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77186
cs_wb_76478,ctr_wb_1786344,sup_wb_847310,awardee,15103.75,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76478
cs_wb_76477,ctr_wb_1786345,sup_wb_699056,awardee,11567.96,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76477
cs_wb_76346,ctr_wb_1786353,sup_wb_845733,awardee,36233.60,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76346
cs_wb_77706,ctr_wb_1786368,sup_wb_04a1b6bdd498c452,awardee,19764.31,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77706
cs_wb_77705,ctr_wb_1786370,sup_wb_784273,awardee,414827.97,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77705
cs_wb_76921,ctr_wb_1786396,sup_wb_826356,awardee,207623.68,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76921
cs_wb_77704,ctr_wb_1786411,sup_wb_05cbf1a880600984,awardee,12084.76,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77704
cs_wb_77316,ctr_wb_1786412,sup_wb_870955,awardee,10436.36,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77316
cs_wb_76345,ctr_wb_1786431,sup_wb_0660afdac1fc61b3,awardee,2221.81,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76345
cs_wb_76728,ctr_wb_1786524,sup_wb_860463,awardee,303199.50,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76728
cs_wb_76727,ctr_wb_1786537,sup_wb_fa11527198908259,awardee,2500.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76727
cs_wb_77185,ctr_wb_1786541,sup_wb_576359,awardee,2732463.37,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77185
cs_wb_77184,ctr_wb_1786542,sup_wb_866936,awardee,1602112.75,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77184
cs_wb_76344,ctr_wb_1786559,sup_wb_2c4563c7d9a3493a,awardee,155100.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76344
cs_wb_77183,ctr_wb_1786575,sup_wb_812670,awardee,142533.29,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77183
cs_wb_76343,ctr_wb_1786576,sup_wb_0de8284afc183a79,awardee,860038.85,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76343
cs_wb_76920,ctr_wb_1786606,sup_wb_640839,awardee,123022.08,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76920
cs_wb_76476,ctr_wb_1786673,sup_wb_364a9c8b2925e5c7,awardee,31250.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76476
cs_wb_77315,ctr_wb_1786698,sup_wb_01ca1dafa07974e1,awardee,39873.20,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77315
cs_wb_76474,ctr_wb_1786715,sup_wb_637607,awardee,512293.80,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76474
cs_wb_76475,ctr_wb_1786715,sup_wb_778851,awardee,512293.80,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76475
cs_wb_77057,ctr_wb_1786718,sup_wb_865732,awardee,1736.85,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77057
cs_wb_77703,ctr_wb_1786739,sup_wb_2bd794ce03edfe7a,awardee,62943.22,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77703
cs_wb_76222,ctr_wb_1786761,sup_wb_705113,awardee,116133.60,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76222
