supplier_id,source_supplier_id,supplier_name,normalized_name,country_code,country_name,supplier_type,supplier_status,source_id,source_file_id,source_record_id,collected_at
sup_0496,3092e287-e4d5-439f-b081-603e34fcef8e,"FR_VAUDOISE GENERALE, Compagnie d'Assurances SA","fr_vaudoise generale, compagnie d'assurances sa",CHE,,large,,src_ted_opendata,file_ted_0253,organisation:ORG-0010,2026-08-19
sup_0497,42981128400117,GROUPEMENT INEO PROVENCE ET COTE D'AZUR (Mandataire) et INEO RESEAUX SUD (Cotraitant),groupement ineo provence et cote d'azur (mandataire) et ineo reseaux sud (cotraitant),FRA,,,,src_ted_opendata,file_ted_0255,organisation:ORG-0004,2026-08-19
sup_0498,630231571,Merck Life Science Sp. z o.o.,merck life science sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0004,2026-08-19
sup_0499,473251193,WITKO Sp. z o.o.,witko sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0005,2026-08-19
sup_0500,368429821,Th. Geyer Polska Sp. z o.o.,th. geyer polska sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0006,2026-08-19
sup_0501,140150633,"„SHIM-POL A.M. BORZYMOWSKI” E. Borzymowska-Reszka, A. Reszka Sp. j.","„shim-pol a.m. borzymowski” e. borzymowska-reszka, a. reszka sp. j.",POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0007,2026-08-19
sup_0502,005741669,Cereus Wena Adam i Grażyna Witkowscy S.J.,cereus wena adam i grażyna witkowscy s.j.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0008,2026-08-19
sup_0503,351253456,TUSNOVICS INSTRUMENTS Sp. z o.o.,tusnovics instruments sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0009,2026-08-19
sup_0504,012075052,LGC Standards Sp. z o.o.,lgc standards sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0013,2026-08-19
sup_0505,010196490,Life Technologies Polska Sp. z o.o.,life technologies polska sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0011,2026-08-19
sup_0506,017381150,Alchem Grupa Sp. z o.o.,alchem grupa sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0256,organisation:ORG-0012,2026-08-19
sup_0507,1130007544,Billmed Sp. z o.o.,billmed sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0020,2026-08-19
sup_0508,5542980836,Skamex Spółka akcyjna,skamex spółka akcyjna,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0012,2026-08-19
sup_0509,9522204982,Cedical Sp. z o.o.,cedical sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0014,2026-08-19
sup_0510,5223086403,Teleflex Polska Sp. z o.o.,teleflex polska sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0005,2026-08-19
sup_0511,9561697598,Empireum Piotr Dopieralski,empireum piotr dopieralski,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0015,2026-08-19
sup_0512,7011096929,Vente Amicale Sp. z o.o.,vente amicale sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0006,2026-08-19
sup_0513,5272322068,Roche Diagnostics Polska Sp. z o.o.,roche diagnostics polska sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0007,2026-08-19
sup_0514,1130093549,Vygon Polska Sp. z o.o.,vygon polska sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0018,2026-08-19
sup_0515,6462476705,Ab-Med hurtowania farmaceutyczna Beata Bogdziewicz-Murmyło,ab-med hurtowania farmaceutyczna beata bogdziewicz-murmyło,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0019,2026-08-19
sup_0516,NIP - 6771036424,Mercator Medical S.A.,mercator medical s.a.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0004,2026-08-19
sup_0517,9121874174,"EP-P Sp. z o.o., Sp. komandytowa","ep-p sp. z o.o., sp. komandytowa",POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0009,2026-08-19
sup_0518,5252341849,Egis Polska Dystrybucja Sp. z o.o.,egis polska dystrybucja sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0258,organisation:ORG-0010,2026-08-19
sup_0519,1180019377,QEMETICA S.A.,qemetica s.a.,POL,,,,src_ted_opendata,file_ted_0259,organisation:ORG-0003,2026-08-19
sup_0520,7540333424,REMONDIS OPOLE S.A.,remondis opole s.a.,POL,,,,src_ted_opendata,file_ted_0260,organisation:ORG-0003,2026-08-19
sup_0521,010949914,EMED Sp. z o.o. Sp. K.,emed sp. z o.o. sp. k.,POL,,medium,,src_ted_opendata,file_ted_0261,organisation:ORG-0008,2026-08-19
sup_0522,016158415,EUMed Sp. z o.o.,eumed sp. z o.o.,POL,,micro,,src_ted_opendata,file_ted_0261,organisation:ORG-0003,2026-08-19
sup_0523,340555980,Konkret Sp. z o.o. Sp. K.,konkret sp. z o.o. sp. k.,POL,,medium,,src_ted_opendata,file_ted_0261,organisation:ORG-0004,2026-08-19
sup_0524,016446427,Metrum Cryoflex Sp. zo.o.,metrum cryoflex sp. zo.o.,POL,,medium,,src_ted_opendata,file_ted_0261,organisation:ORG-0005,2026-08-19
sup_0525,320137033,LM LINE Sp. z o.o.,lm line sp. z o.o.,POL,,micro,,src_ted_opendata,file_ted_0261,organisation:ORG-0009,2026-08-19
sup_0526,011207155,Stryker Polska Sp. z o.o.,stryker polska sp. z o.o.,POL,,large,,src_ted_opendata,file_ted_0261,organisation:ORG-0006,2026-08-19
sup_0527,011547170,ERBE Polska Sp. z o.o.,erbe polska sp. z o.o.,POL,,small,,src_ted_opendata,file_ted_0261,organisation:ORG-0007,2026-08-19
sup_0528,1091457-8,Life Technologies,life technologies,FIN,,,,src_ted_opendata,file_ted_0263,organisation:ORG-0003,2026-08-19
sup_0529,2864518,ALTEX ROMANIA,altex romania,ROU,,large,,src_ted_opendata,file_ted_0264,organisation:ORG-9000,2026-08-19
sup_0530,38014985,TAUW b.v.,tauw b.v.,NLD,,large,,src_ted_opendata,file_ted_0266,organisation:ORG-0002,2026-08-19
sup_0531,31680701501316,SYSCO France,sysco france,FRA,,,,src_ted_opendata,file_ted_0267,organisation:ORG-0003,2026-08-19
sup_0532,38500623400111,PRO A PRO,pro a pro,FRA,,,,src_ted_opendata,file_ted_0267,organisation:ORG-0004,2026-08-19
sup_0533,79527426500037,PDLP LOCALIZZ,pdlp localizz,FRA,,,,src_ted_opendata,file_ted_0267,organisation:ORG-0005,2026-08-19
sup_0534,84418972000023,MANGER BIO EN PROVENCE,manger bio en provence,FRA,,,,src_ted_opendata,file_ted_0267,organisation:ORG-0006,2026-08-19
sup_0535,243651232,PZOM STRACH Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,pzom strach spółka z ograniczoną odpowiedzialnością spółka komandytowa,POL,,medium,,src_ted_opendata,file_ted_0268,organisation:ORG-0003,2026-08-19
sup_0536,304602530,UAB Axioma servisas,uab axioma servisas,LTU,,sme,,src_ted_opendata,file_ted_0269,organisation:ORG-0004,2026-08-19
sup_0537,DE 125 312911,Bauunternehmungen Jakobi GmbH & Co.KG,bauunternehmungen jakobi gmbh & co.kg,DEU,,medium,,src_ted_opendata,file_ted_0270,organisation:ORG-0003,2026-08-19
sup_0538,04767584912,ČAZMATRANS - NOVA d.o.o.,čazmatrans - nova d.o.o.,HRV,,medium,,src_ted_opendata,file_ted_0271,organisation:ORG-0004,2026-08-19
sup_0539,315 919 779 00027,NOUVETRA SAS,nouvetra sas,FRA,,,,src_ted_opendata,file_ted_0272,organisation:ORG-0003,2026-08-19
sup_0540,53411697500028,FERROTRACT SAS,ferrotract sas,FRA,,,,src_ted_opendata,file_ted_0272,organisation:ORG-0004,2026-08-19
sup_0541,6771036424,Mercator Medical Spółka Akcyjna,mercator medical spółka akcyjna,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0009,2026-08-19
sup_0542,5321786998,BERYL MED POLAND Spółka z ograniczoną odpowiedzialnością,beryl med poland spółka z ograniczoną odpowiedzialnością,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0004,2026-08-19
sup_0543,6462538085,ANMAR Spółka z ograniczoną odpowiedzialnością,anmar spółka z ograniczoną odpowiedzialnością,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0008,2026-08-19
sup_0544,8522606088,MEDICAVERA Spółka z ograniczoną odpowiedzialnością DAHLHAUSEN GROUP,medicavera spółka z ograniczoną odpowiedzialnością dahlhausen group,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0005,2026-08-19
sup_0545,5420201357,CIRRO Spółka z ograniczoną odpowiedzialnością,cirro spółka z ograniczoną odpowiedzialnością,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0006,2026-08-19
sup_0546,5211082492,OPTA-TECH Spółka z ograniczoną odpowiedzialnością,opta-tech spółka z ograniczoną odpowiedzialnością,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0012,2026-08-19
sup_0547,6831491475,ELEKTRO MED Grzegorz Pałkowski,elektro med grzegorz pałkowski,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0011,2026-08-19
sup_0548,8792544279,SORIMEX Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,sorimex spółka z ograniczoną odpowiedzialnością spółka komandytowa,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0007,2026-08-19
sup_0549,648 19 97 718,Zarys International Group Spółka z ograniczoną odpowiedzialnością Spółka komandytowa,zarys international group spółka z ograniczoną odpowiedzialnością spółka komandytowa,POL,,,,src_ted_opendata,file_ted_0273,organisation:ORG-0010,2026-08-19
sup_0550,05086034,Poelsema Landschapsonderhoud en Handelsonderneming,poelsema landschapsonderhoud en handelsonderneming,NLD,,,,src_ted_opendata,file_ted_0274,organisation:ORG-0003,2026-08-19
sup_0551,1488603-1-1-1,OBYO NORMANDIE,obyo normandie,FRA,,large,,src_ted_opendata,file_ted_0275,organisation:ORG-0006,2026-08-19
sup_0552,1488603-1-2-1,PLG,plg,FRA,,large,,src_ted_opendata,file_ted_0275,organisation:ORG-0007,2026-08-19
sup_0553,1488603-1-3-1,PLG,plg,FRA,,large,,src_ted_opendata,file_ted_0275,organisation:ORG-0008,2026-08-19
sup_0554,1488603-1-4-1,JCS,jcs,FRA,,sme,,src_ted_opendata,file_ted_0275,organisation:ORG-0009,2026-08-19
sup_0555,1488603-1-6-1,JCS,jcs,FRA,,sme,,src_ted_opendata,file_ted_0275,organisation:ORG-0010,2026-08-19
sup_0556,5252914245,Solventum Poland Sp. z o.o,solventum poland sp. z o.o,POL,,,,src_ted_opendata,file_ted_0276,organisation:ORG-0003,2026-08-19
sup_0557,26713111244,MVM Next Energiakereskedelmi Zrt.,mvm next energiakereskedelmi zrt.,HUN,,large,,src_ted_opendata,file_ted_0277,organisation:ORG-0016,2026-08-19
sup_0558,33658024600070,EDIVERT,edivert,FRA,,,,src_ted_opendata,file_ted_0278,organisation:ORG-0004,2026-08-19
sup_0559,38307718700078,ARTOPIA,artopia,FRA,,,,src_ted_opendata,file_ted_0278,organisation:ORG-0005,2026-08-19
sup_0560,532 207 60 98,PM PARTNERS Sp. z o.o.,pm partners sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0279,organisation:ORG-0003,2026-08-19
sup_0561,521 391 84 92,GM ENGINEERING Sp. z o.o.,gm engineering sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0279,organisation:ORG-0004,2026-08-19
sup_0562,1710125000,"PAUL HARTMANN ADRIATIC, družba za medicinske proizvode in storitve na področju preventive, diagnostike, higiene in zdravstvene oskrbe d.o.o.","paul hartmann adriatic, družba za medicinske proizvode in storitve na področju preventive, diagnostike, higiene in zdravstvene oskrbe d.o.o.",SVN,,sme,,src_ted_opendata,file_ted_0282,organisation:ORG-0003,2026-08-19
sup_0563,110584280,UAB Hnit-Baltic,uab hnit-baltic,LTU,,,,src_ted_opendata,file_ted_0283,organisation:ORG-0004,2026-08-19
sup_0564,6412538663,Time Group Polska Sp. z o.o.,time group polska sp. z o.o.,POL,,medium,,src_ted_opendata,file_ted_0284,organisation:ORG-0003,2026-08-19
sup_0565,2220887785,Sky One Sp. z o.o.,sky one sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0284,organisation:ORG-0004,2026-08-19
sup_0566,REGON: 630002936,Aesculap Chifa Sp. z o.o.,aesculap chifa sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0285,organisation:ORG-0003,2026-08-19
sup_0567,42053309300027,SARL ELEAS ASSURANCES,sarl eleas assurances,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0017,2026-08-19
sup_0568,51334852400069,BEAH - BUREAU EUROPEEN D'ASSURANCE HOSPITALIERE,beah - bureau europeen d'assurance hospitaliere,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0013,2026-08-19
sup_0569,78419913500046,LLOYD'S INSURANCE COMPANY EUROPE S.A.,lloyd's insurance company europe s.a.,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0018,2026-08-19
sup_0570,84329522100017,TOKIO MARINE EUROPE S.A.,tokio marine europe s.a.,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0019,2026-08-19
sup_0571,31124863701208,WILLIS TOWERS WATSON France,willis towers watson france,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0014,2026-08-19
sup_0572,41940892700061,XL INSURANCE COMPANY SE,xl insurance company se,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0020,2026-08-19
sup_0573,77983836600028,GROUPAMA RHONE-ALPES AUVERGNE,groupama rhone-alpes auvergne,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0021,2026-08-19
sup_0574,30130960500410,SMACL ASSURANCES MUTUELLE,smacl assurances mutuelle,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0015,2026-08-19
sup_0575,58162023400053,SOCIETE AIXOISE DE GESTION D'ASSURANCES - S.A.G.A.,societe aixoise de gestion d'assurances - s.a.g.a.,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0016,2026-08-19
sup_0576,85119309400014,BERKHIRE HATAWAY SPECIALITY INSURANCE - B.H.S.I.,berkhire hataway speciality insurance - b.h.s.i.,FRA,,,,src_ted_opendata,file_ted_0286,organisation:ORG-0022,2026-08-19
sup_0577,1489861-1-0-1,CAMPENON BERNARD CENTRE EST,campenon bernard centre est,FRA,,large,,src_ted_opendata,file_ted_0287,organisation:ORG-0005,2026-08-19
sup_0578,300594634,UAB Inter Cars Lietuva,uab inter cars lietuva,LTU,,sme,,src_ted_opendata,file_ted_0288,organisation:ORG-0004,2026-08-19
sup_0579,8261391133,Barbara Kudaszewicz PPH Kudaszewicz,barbara kudaszewicz pph kudaszewicz,POL,,,,src_ted_opendata,file_ted_0289,organisation:ORG-0003,2026-08-19
sup_0580,75236509800017,KLEE CONSEIL INTEGRATION,klee conseil integration,FRA,,,,src_ted_opendata,file_ted_0291,organisation:ORG-0002,2026-08-19
sup_0581,118 219 22 75,DEFEND.IT Sp. z o. o.,defend.it sp. z o. o.,POL,,,,src_ted_opendata,file_ted_0292,organisation:ORG-0007,2026-08-19
sup_0582,1080009907,BIT Sp. z o.o.,bit sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0292,organisation:ORG-0005,2026-08-19
sup_0583,9551945132,"Xcomp Sp. z o. o., Sp. K","xcomp sp. z o. o., sp. k",POL,,,,src_ted_opendata,file_ted_0292,organisation:ORG-0003,2026-08-19
sup_0584,5361927962,AMG VISION Sp. z o. o.,amg vision sp. z o. o.,POL,,,,src_ted_opendata,file_ted_0292,organisation:ORG-0006,2026-08-19
sup_0585,6762558040,IT Challenge Sp. z o.o.,it challenge sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0292,organisation:ORG-0004,2026-08-19
sup_0586,7640050105,ODOSS Ossowscy Spółka jawna,odoss ossowscy spółka jawna,POL,,,,src_ted_opendata,file_ted_0295,organisation:ORG-0003,2026-08-19
sup_0587,8361805775,FOREST BROTHERS Szymon Michalski,forest brothers szymon michalski,POL,,,,src_ted_opendata,file_ted_0296,organisation:ORG-0003,2026-08-19
sup_0588,10398015,Aktsiaselts VIACON Eesti,aktsiaselts viacon eesti,EST,,,,src_ted_opendata,file_ted_0297,organisation:ORG-0004,2026-08-19
sup_0589,510122639,"AGR - Engenharia e Serviços, Lda.","agr - engenharia e serviços, lda.",PRT,,,,src_ted_opendata,file_ted_0298,organisation:ORG-0006,2026-08-19
sup_0590,504613529,"Aveiclean - Limpeza e Conservação, Lda.","aveiclean - limpeza e conservação, lda.",PRT,,,,src_ted_opendata,file_ted_0298,organisation:ORG-0003,2026-08-19
sup_0591,504458086,"Sá Limpa - Facility Services, Lda.","sá limpa - facility services, lda.",PRT,,,,src_ted_opendata,file_ted_0298,organisation:ORG-0004,2026-08-19
sup_0592,517640112,"TMLJ - Facility Services Unipessoal, Lda.","tmlj - facility services unipessoal, lda.",PRT,,,,src_ted_opendata,file_ted_0298,organisation:ORG-0005,2026-08-19
sup_0593,788-00-08-829,Aesculap Chifa sp. z o.o.,aesculap chifa sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0299,organisation:ORG-0006,2026-08-19
sup_0594,5272420782,Amgen sp. z o.o.,amgen sp. z o.o.,POL,,,,src_ted_opendata,file_ted_0299,organisation:ORG-0007,2026-08-19
sup_wb_808065,808065,LNEG - LABORATÓRIO NACIONAL DE ENERGIA E GEOLOGIA,LNEG - LABORATÓRIO NACIONAL DE ENERGIA E GEOLOGIA,PRT,Portugal,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77715,2026-08-19
sup_wb_775428,775428,AXIAN & KULANA,AXIAN & KULANA,PRT,Portugal,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77714,2026-08-19
sup_wb_104460,104460,ALTA,ALTA,GEO,Georgia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77713,2026-08-19
sup_wb_870229,870229,CENTER FOR ENVIRONMENTAL AND GEOGRAPHIC INFORMATION SERVICES (CEGIS),CENTER FOR ENVIRONMENTAL AND GEOGRAPHIC INFORMATION SERVICES (CEGIS),BGD,Bangladesh,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77712,2026-08-19
sup_wb_4a7288a5294a8a42,4a7288a5294a8a42,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,BGD,Bangladesh,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77320,2026-08-19
sup_wb_860193,860193,INVERSIONES KRL S.A.S,INVERSIONES KRL S.A.S,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76736,2026-08-19
sup_wb_597c6820544f90eb,597c6820544f90eb,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77319,2026-08-19
sup_wb_859159,859159,DRONAVI TECHNOLOGY SAS,DRONAVI TECHNOLOGY SAS,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76733,2026-08-19
sup_wb_850841,850841,LA FANTÁSTICA STUDIOS SAS,LA FANTÁSTICA STUDIOS SAS,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76734,2026-08-19
sup_wb_7bafa91fcfc844d9,7bafa91fcfc844d9,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77191,2026-08-19
sup_wb_501243,501243,"""ASCENDA IT"" SRL","""ASCENDA IT"" SRL",MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76732,2026-08-19
sup_wb_019d3d38babbd480,019d3d38babbd480,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76731,2026-08-19
sup_wb_5a003169efcd9cd8,5a003169efcd9cd8,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77190,2026-08-19
sup_wb_061be76effb02d19,061be76effb02d19,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PNG,Papua New Guinea,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77059,2026-08-19
sup_wb_032a4463844be728,032a4463844be728,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,COL,Colombia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77318,2026-08-19
sup_wb_866915,866915,FOREST ENGINEERING IN JV WITH SARPLAST,FOREST ENGINEERING IN JV WITH SARPLAST,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77189,2026-08-19
sup_wb_655751,655751,AHMED SARHAN,AHMED SARHAN,EGY,"Egypt, Arab Republic of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77711,2026-08-19
sup_wb_813131,813131,RAFALI NIGERIA LTD,RAFALI NIGERIA LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77188,2026-08-19
sup_wb_704091,704091,ARABIAN ELECTRICS,ARABIAN ELECTRICS,LSO,Lesotho,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77710,2026-08-19
sup_wb_f31b4993221d0391,f31b4993221d0391,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,PSE,West Bank and Gaza,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77709,2026-08-19
sup_wb_051fd2ff3de0f400,051fd2ff3de0f400,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77708,2026-08-19
sup_wb_842933,842933,CARTDIDACT SRL,CARTDIDACT SRL,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76730,2026-08-19
sup_wb_021a1c3d43393cbd,021a1c3d43393cbd,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76729,2026-08-19
sup_wb_871884,871884,S.R.L. „TIPOGRAFIA DIN BALTI”,S.R.L. „TIPOGRAFIA DIN BALTI”,MDA,Moldova,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77058,2026-08-19
sup_wb_921143,921143,NIGERIA AGRICULTURAL INSURANCE CORPORATION,NIGERIA AGRICULTURAL INSURANCE CORPORATION,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77707,2026-08-19
sup_wb_870575,870575,EPSILON ENERGIA SOLAR,EPSILON ENERGIA SOLAR,MOZ,Mozambique,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76479,2026-08-19
sup_wb_758338,758338,ROAD AND BRIDGE INTERNATIONAL NIGERIA LTD,ROAD AND BRIDGE INTERNATIONAL NIGERIA LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77317,2026-08-19
sup_wb_821238,821238,BWALCO NIGERIA LTD,BWALCO NIGERIA LTD,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77187,2026-08-19
sup_wb_841951,841951,J. PATEL & SONS NIGERIA LIMITED,J. PATEL & SONS NIGERIA LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77186,2026-08-19
sup_wb_847310,847310,OFFICE PLACE,OFFICE PLACE,FSM,"Micronesia, Federated States of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76478,2026-08-19
sup_wb_699056,699056,BRITESUNN,BRITESUNN,FSM,"Micronesia, Federated States of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76477,2026-08-19
sup_wb_845733,845733,A EXPORT AND TRADING,A EXPORT AND TRADING,FSM,"Micronesia, Federated States of",contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76346,2026-08-19
sup_wb_04a1b6bdd498c452,04a1b6bdd498c452,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KGZ,Kyrgyz Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77706,2026-08-19
sup_wb_784273,784273,OSIM INSHOOT,OSIM INSHOOT,TJK,Tajikistan,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77705,2026-08-19
sup_wb_826356,826356,WINNER GLOBAL ENTERPRISES LTD,WINNER GLOBAL ENTERPRISES LTD,UGA,Uganda,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76921,2026-08-19
sup_wb_05cbf1a880600984,05cbf1a880600984,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KGZ,Kyrgyz Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77704,2026-08-19
sup_wb_870955,870955,"F SURVEY, DESIGN, CONSULTANT AND CONSTRUCTION SOLE CO., LTD","F SURVEY, DESIGN, CONSULTANT AND CONSTRUCTION SOLE CO., LTD",LAO,Lao People's Democratic Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77316,2026-08-19
sup_wb_0660afdac1fc61b3,0660afdac1fc61b3,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,KGZ,Kyrgyz Republic,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76345,2026-08-19
sup_wb_860463,860463,ICARTO,ICARTO,ESP,Spain,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76728,2026-08-19
sup_wb_fa11527198908259,fa11527198908259,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,HTI,Haiti,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76727,2026-08-19
sup_wb_576359,576359,UYK NIGERIA LIMITED,UYK NIGERIA LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77185,2026-08-19
sup_wb_866936,866936,BOZEAL LIMITED,BOZEAL LIMITED,NGA,Nigeria,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77184,2026-08-19
sup_wb_2c4563c7d9a3493a,2c4563c7d9a3493a,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,LBR,Liberia,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76344,2026-08-19
sup_wb_812670,812670,CALIS COTE D'IVOIRE,CALIS COTE D'IVOIRE,CIV,Cote d'Ivoire,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,77182,2026-08-19
sup_wb_0de8284afc183a79,0de8284afc183a79,INDIVIDUAL CONSULTANT,INDIVIDUAL CONSULTANT,CAN,Canada,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76343,2026-08-19
sup_wb_640839,640839,LITERACY ASSOCIATION SOLOMON ISLANDS (LASI),LITERACY ASSOCIATION SOLOMON ISLANDS (LASI),SLB,Solomon Islands,contract supplier,awarded,src_worldbank_finances1,file_worldbank_ds00005_001,76920,2026-08-19
