award_supplier_id,award_id,supplier_id,supplier_role,awarded_value,currency_code,source_id,source_file_id,source_record_id
asu_00619,awd_00674,sup_0488,winner,5265000,EUR,src_ted_opendata,file_ted_0245,lot_result:RES-0001/organisation:ORG-0004
asu_00620,awd_00675,sup_0489,winner,13026550.18,PLN,src_ted_opendata,file_ted_0246,lot_result:RES-0001/organisation:ORG-0004
asu_00621,awd_00676,sup_0490,winner,5368320.61,PLN,src_ted_opendata,file_ted_0247,lot_result:RES-0001/organisation:ORG-0003
asu_00622,awd_00676,sup_0491,winner,5368320.61,PLN,src_ted_opendata,file_ted_0247,lot_result:RES-0001/organisation:ORG-0004
asu_00623,awd_00677,sup_0492,winner,2078700,PLN,src_ted_opendata,file_ted_0248,lot_result:RES-0001/organisation:ORG-0004
asu_00624,awd_00678,sup_0129,winner,548550,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0001/organisation:ORG-0003
asu_00625,awd_00679,sup_0367,winner,92680.56,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0002/organisation:ORG-0004
asu_00626,awd_00681,sup_0124,winner,55980,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0004/organisation:ORG-0005
asu_00627,awd_00682,sup_0493,winner,77491.67,PLN,src_ted_opendata,file_ted_0249,lot_result:RES-0005/organisation:ORG-0006
asu_00628,awd_00684,sup_0494,winner,791017.43,EUR,src_ted_opendata,file_ted_0251,lot_result:RES-0001/organisation:ORG-0002
asu_00629,awd_00685,sup_0495,winner,1535717.71,CHF,src_ted_opendata,file_ted_0252,lot_result:RES-0002/organisation:ORG-0010
asu_00630,awd_00686,sup_0496,winner,115475.1,CHF,src_ted_opendata,file_ted_0253,lot_result:RES-0000/organisation:ORG-0010
asu_00631,awd_00688,sup_0497,winner,1191166,EUR,src_ted_opendata,file_ted_0255,lot_result:RES-0001/organisation:ORG-0004
asu_00632,awd_00689,sup_0498,winner,55416,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0001/organisation:ORG-0004
asu_00633,awd_00690,sup_0499,winner,39018,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0002/organisation:ORG-0005
asu_00634,awd_00691,sup_0500,winner,137045,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0003/organisation:ORG-0006
asu_00635,awd_00692,sup_0501,winner,133730,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0004/organisation:ORG-0007
asu_00636,awd_00693,sup_0502,winner,51950,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0005/organisation:ORG-0008
asu_00637,awd_00694,sup_0503,winner,38835,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0006/organisation:ORG-0009
asu_00638,awd_00695,sup_0504,winner,54513,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0007/organisation:ORG-0013
asu_00639,awd_00696,sup_0503,winner,29702,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0008/organisation:ORG-0009
asu_00640,awd_00697,sup_0505,winner,21304.53,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0009/organisation:ORG-0011
asu_00641,awd_00698,sup_0506,winner,9171.18,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0010/organisation:ORG-0012
asu_00642,awd_00699,sup_0501,winner,7300,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0011/organisation:ORG-0007
asu_00643,awd_00700,sup_0241,winner,3271,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0012/organisation:ORG-0010
asu_00644,awd_00701,sup_0500,winner,4640,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0013/organisation:ORG-0006
asu_00645,awd_00703,sup_0501,winner,15025,PLN,src_ted_opendata,file_ted_0256,lot_result:RES-0015/organisation:ORG-0007
asu_00646,awd_00705,sup_0493,winner,29680,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0001/organisation:ORG-0003
asu_00647,awd_00706,sup_0493,winner,41809.25,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0011/organisation:ORG-0003
asu_00648,awd_00712,sup_0507,winner,41500,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0017/organisation:ORG-0020
asu_00649,awd_00713,sup_0508,winner,36000,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0018/organisation:ORG-0012
asu_00650,awd_00714,sup_0509,winner,6627,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0019/organisation:ORG-0014
asu_00651,awd_00715,sup_0510,winner,58172,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0020/organisation:ORG-0005
asu_00652,awd_00716,sup_0511,winner,5995.6,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0021/organisation:ORG-0015
asu_00653,awd_00717,sup_0512,winner,192754.4,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0022/organisation:ORG-0006
asu_00654,awd_00718,sup_0513,winner,27250,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0023/organisation:ORG-0007
asu_00655,awd_00719,sup_0512,winner,1698,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0024/organisation:ORG-0006
asu_00656,awd_00720,sup_0508,winner,92550,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0025/organisation:ORG-0012
asu_00657,awd_00721,sup_0433,winner,25062,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0026/organisation:ORG-0016
asu_00658,awd_00722,sup_0514,winner,22460,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0027/organisation:ORG-0018
asu_00659,awd_00723,sup_0515,winner,3575,PLN,src_ted_opendata,file_ted_0258,lot_result:RES-0028/organisation:ORG-0019
asu_00660,awd_00724,sup_0519,winner,4557192,PLN,src_ted_opendata,file_ted_0259,lot_result:RES-0001/organisation:ORG-0003
asu_00661,awd_00725,sup_0520,winner,5079642.19,PLN,src_ted_opendata,file_ted_0260,lot_result:RES-0001/organisation:ORG-0003
asu_00662,awd_00726,sup_0520,winner,1011778.24,PLN,src_ted_opendata,file_ted_0260,lot_result:RES-0002/organisation:ORG-0003
asu_00663,awd_00727,sup_0520,winner,429523.56,PLN,src_ted_opendata,file_ted_0260,lot_result:RES-0003/organisation:ORG-0003
asu_00664,awd_00728,sup_0521,winner,466619.4,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0001/organisation:ORG-0008
asu_00665,awd_00729,sup_0522,winner,506731.68,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0002/organisation:ORG-0003
asu_00666,awd_00730,sup_0522,winner,392572.44,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0003/organisation:ORG-0003
asu_00667,awd_00731,sup_0523,winner,24261.12,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0004/organisation:ORG-0004
asu_00668,awd_00732,sup_0524,winner,71198.48,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0005/organisation:ORG-0005
asu_00669,awd_00733,sup_0525,winner,2300.4,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0006/organisation:ORG-0009
asu_00670,awd_00734,sup_0526,winner,27648,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0007/organisation:ORG-0006
asu_00671,awd_00735,sup_0527,winner,24261.12,PLN,src_ted_opendata,file_ted_0261,lot_result:RES-0008/organisation:ORG-0007
asu_00672,awd_00738,sup_0528,winner,,,src_ted_opendata,file_ted_0263,lot_result:RES-0001/organisation:ORG-0003
asu_00673,awd_00739,sup_0529,winner,106388,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0003/organisation:ORG-9000
asu_00674,awd_00740,sup_0529,winner,168392,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0001/organisation:ORG-9000
asu_00675,awd_00741,sup_0529,winner,1828346,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0004/organisation:ORG-9000
asu_00676,awd_00742,sup_0529,winner,480862,RON,src_ted_opendata,file_ted_0264,lot_result:RES-0002/organisation:ORG-9000
asu_00677,awd_00743,sup_0513,winner,8110545,PLN,src_ted_opendata,file_ted_0265,lot_result:RES-0001/organisation:ORG-0003
asu_00678,awd_00744,sup_0530,winner,638870.0,EUR,src_ted_opendata,file_ted_0266,lot_result:RES-0000/organisation:ORG-0002
asu_00679,awd_00745,sup_0531,winner,150000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0001/organisation:ORG-0003
asu_00680,awd_00746,sup_0532,winner,85000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0002/organisation:ORG-0004
asu_00681,awd_00747,sup_0533,winner,230000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0003/organisation:ORG-0005
asu_00682,awd_00748,sup_0531,winner,130000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0004/organisation:ORG-0003
asu_00683,awd_00749,sup_0532,winner,,,src_ted_opendata,file_ted_0267,lot_result:RES-0005/organisation:ORG-0004
asu_00684,awd_00750,sup_0534,winner,260000,EUR,src_ted_opendata,file_ted_0267,lot_result:RES-0006/organisation:ORG-0006
asu_00685,awd_00751,sup_0535,winner,2168976.85,PLN,src_ted_opendata,file_ted_0268,lot_result:RES-0001/organisation:ORG-0003
asu_00686,awd_00752,sup_0536,winner,,,src_ted_opendata,file_ted_0269,lot_result:RES-0001/organisation:ORG-0004
asu_00687,awd_00753,sup_0537,winner,,,src_ted_opendata,file_ted_0270,lot_result:RES-0001/organisation:ORG-0003
asu_00688,awd_00754,sup_0537,winner,,,src_ted_opendata,file_ted_0270,lot_result:RES-0002/organisation:ORG-0003
asu_00689,awd_00755,sup_0538,winner,1248900,EUR,src_ted_opendata,file_ted_0271,lot_result:RES-0000/organisation:ORG-0004
asu_00690,awd_00756,sup_0539,winner,4424372,EUR,src_ted_opendata,file_ted_0272,lot_result:RES-0001/organisation:ORG-0003
asu_00691,awd_00756,sup_0540,winner,4424372,EUR,src_ted_opendata,file_ted_0272,lot_result:RES-0001/organisation:ORG-0004
asu_00692,awd_00757,sup_0431,winner,897150,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0001/organisation:ORG-0003
asu_00693,awd_00758,sup_0541,winner,79500,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0002/organisation:ORG-0009
asu_00694,awd_00759,sup_0542,winner,689730,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0003/organisation:ORG-0004
asu_00695,awd_00760,sup_0542,winner,182515,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0004/organisation:ORG-0004
asu_00696,awd_00761,sup_0542,winner,202000,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0005/organisation:ORG-0004
asu_00697,awd_00762,sup_0542,winner,371410,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0006/organisation:ORG-0004
asu_00698,awd_00763,sup_0543,winner,201460,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0007/organisation:ORG-0008
asu_00699,awd_00764,sup_0544,winner,58650,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0008/organisation:ORG-0005
asu_00700,awd_00765,sup_0514,winner,567210,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0009/organisation:ORG-0013
asu_00701,awd_00766,sup_0545,winner,282500,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0010/organisation:ORG-0006
asu_00702,awd_00767,sup_0514,winner,452600,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0011/organisation:ORG-0013
asu_00703,awd_00768,sup_0431,winner,160800,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0012/organisation:ORG-0003
asu_00704,awd_00769,sup_0546,winner,268600,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0013/organisation:ORG-0012
asu_00705,awd_00770,sup_0547,winner,4790,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0014/organisation:ORG-0011
asu_00706,awd_00771,sup_0548,winner,28900,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0015/organisation:ORG-0007
asu_00707,awd_00772,sup_0549,winner,17640,PLN,src_ted_opendata,file_ted_0273,lot_result:RES-0016/organisation:ORG-0010
asu_00708,awd_00780,sup_0550,winner,,,src_ted_opendata,file_ted_0274,lot_result:RES-0001/organisation:ORG-0003
asu_00709,awd_00781,sup_0551,winner,340000,EUR,src_ted_opendata,file_ted_0275,lot_result:RES-0001/organisation:ORG-0006
asu_00710,awd_00782,sup_0552,winner,276000,EUR,src_ted_opendata,file_ted_0275,lot_result:RES-0002/organisation:ORG-0007
asu_00711,awd_00783,sup_0553,winner,320000,EUR,src_ted_opendata,file_ted_0275,lot_result:RES-0003/organisation:ORG-0008
asu_00712,awd_00784,sup_0554,winner,584000,EUR,src_ted_opendata,file_ted_0275,lot_result:RES-0004/organisation:ORG-0009
asu_00713,awd_00786,sup_0555,winner,72000,EUR,src_ted_opendata,file_ted_0275,lot_result:RES-0006/organisation:ORG-0010
asu_00714,awd_00787,sup_0556,winner,550000,PLN,src_ted_opendata,file_ted_0276,lot_result:RES-0001/organisation:ORG-0003
asu_00715,awd_00788,sup_0557,winner,74428000.00,HUF,src_ted_opendata,file_ted_0277,lot_result:RES-0001/organisation:ORG-0016
asu_00716,awd_00789,sup_0557,winner,27808736.00,HUF,src_ted_opendata,file_ted_0277,lot_result:RES-0002/organisation:ORG-0016
asu_00717,awd_00790,sup_0558,winner,151767,EUR,src_ted_opendata,file_ted_0278,lot_result:RES-0001/organisation:ORG-0004
asu_00718,awd_00791,sup_0559,winner,188314,EUR,src_ted_opendata,file_ted_0278,lot_result:RES-0002/organisation:ORG-0005
asu_00719,awd_00792,sup_0558,winner,192074,EUR,src_ted_opendata,file_ted_0278,lot_result:RES-0003/organisation:ORG-0004
asu_00720,awd_00793,sup_0558,winner,168917,EUR,src_ted_opendata,file_ted_0278,lot_result:RES-0004/organisation:ORG-0004
asu_00721,awd_00794,sup_0558,winner,277100,EUR,src_ted_opendata,file_ted_0278,lot_result:RES-0005/organisation:ORG-0004
asu_00722,awd_00795,sup_0560,winner,1464854.12,PLN,src_ted_opendata,file_ted_0279,lot_result:RES-0001/organisation:ORG-0003
asu_00723,awd_00795,sup_0561,winner,1464854.12,PLN,src_ted_opendata,file_ted_0279,lot_result:RES-0001/organisation:ORG-0004
asu_00724,awd_00797,sup_0143,winner,332,EUR,src_ted_opendata,file_ted_0281,lot_result:RES-0001/organisation:ORG-0004
asu_00725,awd_00798,sup_0562,winner,33000.0000,EUR,src_ted_opendata,file_ted_0282,lot_result:RES-0000/organisation:ORG-0003
asu_00726,awd_00799,sup_0563,winner,,,src_ted_opendata,file_ted_0283,lot_result:RES-0001/organisation:ORG-0004
asu_00727,awd_00800,sup_0564,winner,2211521.01,PLN,src_ted_opendata,file_ted_0284,lot_result:RES-0001/organisation:ORG-0003
asu_00728,awd_00800,sup_0565,winner,2211521.01,PLN,src_ted_opendata,file_ted_0284,lot_result:RES-0001/organisation:ORG-0004
asu_00729,awd_00801,sup_0566,winner,1078350,PLN,src_ted_opendata,file_ted_0285,lot_result:RES-0001/organisation:ORG-0003
asu_00730,awd_00802,sup_0566,winner,13567.5,PLN,src_ted_opendata,file_ted_0285,lot_result:RES-0002/organisation:ORG-0003
asu_00731,awd_00803,sup_0566,winner,19250,PLN,src_ted_opendata,file_ted_0285,lot_result:RES-0003/organisation:ORG-0003
asu_00732,awd_00805,sup_0567,winner,1634371,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0001/organisation:ORG-0017
asu_00733,awd_00805,sup_0296,winner,1634371,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0001/organisation:ORG-0012
asu_00734,awd_00806,sup_0567,winner,519094,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0002/organisation:ORG-0017
asu_00735,awd_00806,sup_0296,winner,519094,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0002/organisation:ORG-0012
asu_00736,awd_00807,sup_0568,winner,112167,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0003/organisation:ORG-0013
asu_00737,awd_00807,sup_0569,winner,112167,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0003/organisation:ORG-0018
asu_00738,awd_00807,sup_0570,winner,112167,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0003/organisation:ORG-0019
asu_00739,awd_00808,sup_0568,winner,140203,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0004/organisation:ORG-0013
asu_00740,awd_00808,sup_0569,winner,140203,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0004/organisation:ORG-0018
asu_00741,awd_00808,sup_0570,winner,140203,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0004/organisation:ORG-0019
asu_00742,awd_00809,sup_0567,winner,561339,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0005/organisation:ORG-0017
asu_00743,awd_00809,sup_0296,winner,561339,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0005/organisation:ORG-0012
asu_00744,awd_00810,sup_0567,winner,481756,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0006/organisation:ORG-0017
asu_00745,awd_00810,sup_0296,winner,481756,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0006/organisation:ORG-0012
asu_00746,awd_00811,sup_0571,winner,40383,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0007/organisation:ORG-0014
asu_00747,awd_00811,sup_0572,winner,40383,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0007/organisation:ORG-0020
asu_00748,awd_00812,sup_0571,winner,624186,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0008/organisation:ORG-0014
asu_00749,awd_00812,sup_0573,winner,624186,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0008/organisation:ORG-0021
asu_00750,awd_00813,sup_0574,winner,20633,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0009/organisation:ORG-0015
asu_00751,awd_00815,sup_0575,winner,81750,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0011/organisation:ORG-0016
asu_00752,awd_00815,sup_0576,winner,81750,EUR,src_ted_opendata,file_ted_0286,lot_result:RES-0011/organisation:ORG-0022
asu_00753,awd_00816,sup_0577,winner,17195913.34,EUR,src_ted_opendata,file_ted_0287,lot_result:RES-0001/organisation:ORG-0005
asu_00754,awd_00817,sup_0578,winner,,,src_ted_opendata,file_ted_0288,lot_result:RES-0001/organisation:ORG-0004
asu_00755,awd_00818,sup_0579,winner,2792616.75,PLN,src_ted_opendata,file_ted_0289,lot_result:RES-0001/organisation:ORG-0003
asu_00756,awd_00819,sup_0333,winner,219430.89,PLN,src_ted_opendata,file_ted_0290,lot_result:RES-0001/organisation:ORG-0003
asu_00757,awd_00820,sup_0580,winner,,,src_ted_opendata,file_ted_0291,lot_result:RES-0001/organisation:ORG-0002
asu_00758,awd_00821,sup_0581,winner,1003200,PLN,src_ted_opendata,file_ted_0292,lot_result:RES-0001/organisation:ORG-0007
asu_00759,awd_00822,sup_0582,winner,114000,PLN,src_ted_opendata,file_ted_0292,lot_result:RES-0002/organisation:ORG-0005
asu_00760,awd_00823,sup_0583,winner,537960,PLN,src_ted_opendata,file_ted_0292,lot_result:RES-0003/organisation:ORG-0003
asu_00761,awd_00824,sup_0584,winner,342899.04,PLN,src_ted_opendata,file_ted_0292,lot_result:RES-0004/organisation:ORG-0006
asu_00762,awd_00825,sup_0582,winner,318720,PLN,src_ted_opendata,file_ted_0292,lot_result:RES-0005/organisation:ORG-0005
asu_00763,awd_00826,sup_0585,winner,39708,PLN,src_ted_opendata,file_ted_0292,lot_result:RES-0006/organisation:ORG-0004
asu_00764,awd_00829,sup_0586,winner,387898.7,PLN,src_ted_opendata,file_ted_0295,lot_result:RES-0001/organisation:ORG-0003
asu_00765,awd_00830,sup_0587,winner,323066.9,PLN,src_ted_opendata,file_ted_0296,lot_result:RES-0001/organisation:ORG-0003
asu_00766,awd_00831,sup_0587,winner,735982,PLN,src_ted_opendata,file_ted_0296,lot_result:RES-0002/organisation:ORG-0003
asu_00767,awd_00832,sup_0587,winner,179697.7,PLN,src_ted_opendata,file_ted_0296,lot_result:RES-0003/organisation:ORG-0003
asu_00768,awd_00833,sup_0587,winner,645499.4,PLN,src_ted_opendata,file_ted_0296,lot_result:RES-0004/organisation:ORG-0003
asu_00769,awd_00834,sup_0588,winner,617313.00,EUR,src_ted_opendata,file_ted_0297,lot_result:RES-0000/organisation:ORG-0004
asu_00770,awd_00835,sup_0589,winner,2476596.87,EUR,src_ted_opendata,file_ted_0298,lot_result:RES-0001/organisation:ORG-0006
asu_00771,awd_00836,sup_0590,winner,219966.58,EUR,src_ted_opendata,file_ted_0298,lot_result:RES-0002/organisation:ORG-0003
asu_00772,awd_00837,sup_0591,winner,92132.46,EUR,src_ted_opendata,file_ted_0298,lot_result:RES-0003/organisation:ORG-0004
asu_00773,awd_00838,sup_0591,winner,1162379.68,EUR,src_ted_opendata,file_ted_0298,lot_result:RES-0004/organisation:ORG-0004
asu_00774,awd_00839,sup_0592,winner,294004.56,EUR,src_ted_opendata,file_ted_0298,lot_result:RES-0005/organisation:ORG-0005
asu_00775,awd_00840,sup_0590,winner,126918.96,EUR,src_ted_opendata,file_ted_0298,lot_result:RES-0006/organisation:ORG-0003
asu_00776,awd_00841,sup_0593,winner,228809.5,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0001/organisation:ORG-0006
asu_00777,awd_00842,sup_0593,winner,32000,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0002/organisation:ORG-0006
asu_00778,awd_00843,sup_0594,winner,2003800,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0003/organisation:ORG-0007
asu_00779,awd_00844,sup_0594,winner,140575.35,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0004/organisation:ORG-0007
asu_00780,awd_00845,sup_0594,winner,10000,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0005/organisation:ORG-0007
asu_00781,awd_00846,sup_0594,winner,11133,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0006/organisation:ORG-0007
asu_00782,awd_00847,sup_0594,winner,7701.66,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0007/organisation:ORG-0007
asu_00783,awd_00848,sup_0594,winner,157869.8,PLN,src_ted_opendata,file_ted_0299,lot_result:RES-0008/organisation:ORG-0007
as_wb_77715,awd_wb_1785647,sup_wb_808065,awardee,4394441.73,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77715
as_wb_77714,awd_wb_1785658,sup_wb_775428,awardee,304819.40,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77714
as_wb_77713,awd_wb_1785749,sup_wb_104460,awardee,84946.43,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77713
as_wb_77712,awd_wb_1785770,sup_wb_870229,awardee,1403664.71,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77712
as_wb_77320,awd_wb_1785794,sup_wb_4a7288a5294a8a42,awardee,41236.91,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77320
as_wb_76736,awd_wb_1785859,sup_wb_860193,awardee,21.36,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76736
as_wb_77319,awd_wb_1785870,sup_wb_597c6820544f90eb,awardee,15471.70,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77319
as_wb_76735,awd_wb_1785879,sup_wb_859159,awardee,6472.96,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76735
as_wb_76734,awd_wb_1785883,sup_wb_850841,awardee,1853.55,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76734
as_wb_76733,awd_wb_1785885,sup_wb_859159,awardee,5602.83,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76733
as_wb_77191,awd_wb_1785952,sup_wb_7bafa91fcfc844d9,awardee,8607.20,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77191
as_wb_76732,awd_wb_1785957,sup_wb_501243,awardee,8045.52,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76732
as_wb_76731,awd_wb_1785992,sup_wb_019d3d38babbd480,awardee,2273.67,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76731
as_wb_77190,awd_wb_1786024,sup_wb_5a003169efcd9cd8,awardee,9332.43,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77190
as_wb_77059,awd_wb_1786026,sup_wb_061be76effb02d19,awardee,11957.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77059
as_wb_77318,awd_wb_1786041,sup_wb_032a4463844be728,awardee,9313.01,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77318
as_wb_77189,awd_wb_1786047,sup_wb_866915,awardee,831080.93,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77189
as_wb_77711,awd_wb_1786049,sup_wb_655751,awardee,2691.51,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77711
as_wb_77188,awd_wb_1786062,sup_wb_813131,awardee,628026.41,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77188
as_wb_77710,awd_wb_1786076,sup_wb_704091,awardee,1603149.20,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77710
as_wb_77709,awd_wb_1786088,sup_wb_f31b4993221d0391,awardee,11200.00,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77709
as_wb_77708,awd_wb_1786105,sup_wb_051fd2ff3de0f400,awardee,18208.10,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77708
as_wb_76730,awd_wb_1786156,sup_wb_842933,awardee,3203.15,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76730
as_wb_76729,awd_wb_1786159,sup_wb_021a1c3d43393cbd,awardee,3146.95,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76729
as_wb_77058,awd_wb_1786164,sup_wb_871884,awardee,1728.16,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77058
as_wb_77707,awd_wb_1786169,sup_wb_921143,awardee,10888.56,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77707
as_wb_76479,awd_wb_1786186,sup_wb_870575,awardee,224999.64,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76479
as_wb_77317,awd_wb_1786204,sup_wb_758338,awardee,1619530.59,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77317
as_wb_77187,awd_wb_1786210,sup_wb_821238,awardee,525370.96,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77187
as_wb_77186,awd_wb_1786240,sup_wb_841951,awardee,2613801.87,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77186
as_wb_76478,awd_wb_1786344,sup_wb_847310,awardee,15103.75,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76478
as_wb_76477,awd_wb_1786345,sup_wb_699056,awardee,11567.96,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76477
as_wb_76346,awd_wb_1786353,sup_wb_845733,awardee,36233.60,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76346
as_wb_77706,awd_wb_1786368,sup_wb_04a1b6bdd498c452,awardee,19764.31,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77706
as_wb_77705,awd_wb_1786370,sup_wb_784273,awardee,414827.97,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77705
as_wb_76921,awd_wb_1786396,sup_wb_826356,awardee,207623.68,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76921
as_wb_77704,awd_wb_1786411,sup_wb_05cbf1a880600984,awardee,12084.76,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77704
as_wb_77316,awd_wb_1786412,sup_wb_870955,awardee,10436.36,USD,src_worldbank_finances1,file_worldbank_ds00005_001,77316
as_wb_76345,awd_wb_1786431,sup_wb_0660afdac1fc61b3,awardee,2221.81,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76345
as_wb_76728,awd_wb_1786524,sup_wb_860463,awardee,303199.50,USD,src_worldbank_finances1,file_worldbank_ds00005_001,76728
