contract_lot_id,contract_id,lot_id,source_id,source_file_id,source_record_id
clo_00789,con_00729,lot_00834,src_ted_opendata,file_ted_0298,contract:CON-0003/lot:LOT-0003
clo_00790,con_00730,lot_00835,src_ted_opendata,file_ted_0298,contract:CON-0004/lot:LOT-0004
clo_00791,con_00731,lot_00836,src_ted_opendata,file_ted_0298,contract:CON-0005/lot:LOT-0005
clo_00792,con_00732,lot_00837,src_ted_opendata,file_ted_0298,contract:CON-0006/lot:LOT-0006
clo_00793,con_00733,lot_00838,src_ted_opendata,file_ted_0299,contract:CON-0001/lot:LOT-0001
clo_00794,con_00734,lot_00839,src_ted_opendata,file_ted_0299,contract:CON-0002/lot:LOT-0002
clo_00795,con_00735,lot_00840,src_ted_opendata,file_ted_0299,contract:CON-0003/lot:LOT-0003
clo_00796,con_00736,lot_00841,src_ted_opendata,file_ted_0299,contract:CON-0004/lot:LOT-0004
clo_00797,con_00737,lot_00842,src_ted_opendata,file_ted_0299,contract:CON-0005/lot:LOT-0005
clo_00798,con_00738,lot_00843,src_ted_opendata,file_ted_0299,contract:CON-0006/lot:LOT-0006
clo_00799,con_00739,lot_00844,src_ted_opendata,file_ted_0299,contract:CON-0007/lot:LOT-0007
clo_00800,con_00740,lot_00845,src_ted_opendata,file_ted_0299,contract:CON-0008/lot:LOT-0008
